"type","typeCount"
"http://www.wikidata.org/entity/Q422211",2245
"http://dbpedia.org/class/yago/WikicatAlumniOfTheUniversityOfEdinburgh",2244
"http://dbpedia.org/class/yago/MemoryDevice103744840",2243
"http://dbpedia.org/class/yago/WikicatPolishPeople",2239
"http://dbpedia.org/class/yago/Noblewoman110242791",2238
"http://dbpedia.org/class/yago/Path109387222",2237
"http://dbpedia.org/class/yago/WikicatInsectsOfFinland",2237
"http://dbpedia.org/class/yago/Cardinal109894143",2236
"http://dbpedia.org/class/yago/WikicatAustralianRugbyLeaguePlayers",2236
"http://dbpedia.org/class/yago/Watchman110770059",2233
"http://dbpedia.org/class/yago/WikicatIceHockeyPeopleFromOntario",2230
"http://dbpedia.org/class/yago/Wikicat1999Albums",2227
"http://dbpedia.org/class/yago/Nutriment107570720",2227
"http://dbpedia.org/class/yago/WikicatBaseballPlayersFromCalifornia",2226
"http://dbpedia.org/class/yago/WikicatPeopleFromNewYork",2224
"http://dbpedia.org/class/yago/Cemetery108521623",2220
"http://dbpedia.org/class/yago/WikicatMountainsOfTheAlps",2218
"http://linkedgeodata.org/ontology/Ticket",2214
"http://dbpedia.org/class/yago/WikicatJapaneseFilms",2214
"http://dbpedia.org/class/yago/Wrongdoing100732746",2213
"http://dbpedia.org/class/yago/WikicatHarvardLawSchoolAlumni",2212
"http://dbpedia.org/class/yago/Science105999797",2211
"http://dbpedia.org/class/yago/Design103178782",2210
"http://dbpedia.org/class/yago/Wikicat20th-centuryPhysicians",2205
"http://dbpedia.org/class/yago/Program106568978",2203
"http://dbpedia.org/class/yago/WikicatAmericanStageActresses",2203
"http://dbpedia.org/class/yago/WikicatDutchFootballers",2202
"http://dbpedia.org/class/yago/WikicatAmericanFootballQuarterbacks",2202
"http://dbpedia.org/class/yago/Lookout110271216",2200
"http://dbpedia.org/class/yago/Beetle102164464",2199
"http://www.wikidata.org/entity/Q870",2197
"http://dbpedia.org/class/yago/WikicatFilmProducers",2196
"http://dbpedia.org/class/yago/Reporter110521662",2195
"http://dbpedia.org/class/yago/Wikicat2012Albums",2191
"http://dbpedia.org/class/yago/WikicatDebutAlbums",2191
"http://dbpedia.org/class/yago/History106514093",2190
"http://dbpedia.org/class/yago/Drama106376154",2188
"http://dbpedia.org/class/yago/Comedy107015510",2188
"http://dbpedia.org/class/yago/WikicatGerman-languageFilms",2185
"http://dbpedia.org/class/yago/WikicatMothsOfJapan",2183
"http://dbpedia.org/class/yago/WikicatColumbiaRecordsAlbums",2182
"http://dbpedia.org/class/yago/WikicatStanfordUniversityAlumni",2179
"http://dbpedia.org/class/yago/WikicatAmericanEducators",2176
"http://dbpedia.org/class/yago/Revolutionist110527334",2175
"http://dbpedia.org/class/yago/WikicatPrimeraDivisiónArgentinaPlayers",2173
"http://dbpedia.org/class/yago/Wikicat19th-centuryBaseballPlayers",2172
"http://dbpedia.org/class/yago/WikicatAlumniOfTheUniversityOfOxford",2172
"http://dbpedia.org/class/yago/WikicatInsectsOfTurkey",2171
"http://dbpedia.org/class/yago/Resolution106511874",2168
"http://dbpedia.org/class/yago/Legislation106535222",2167
"http://dbpedia.org/class/yago/CivilLaw108453464",2167
"http://dbpedia.org/class/yago/Hill109303008",2166
"http://dbpedia.org/class/yago/Dean109996784",2165
"http://dbpedia.org/class/yago/WikicatOperas",2165
"http://dbpedia.org/class/yago/Legislature108163273",2163
"http://dbpedia.org/class/yago/WikicatAssociationFootballWingers",2161
"http://dbpedia.org/class/yago/Choice100161243",2161
"http://dbpedia.org/class/yago/Article100022903",2158
"http://dbpedia.org/class/yago/Ware104550840",2158
"http://dbpedia.org/class/yago/Tableware104381994",2158
"http://dbpedia.org/class/yago/Organist110382825",2153
"http://dbpedia.org/class/yago/WikicatAmericanJudges",2152
"http://dbpedia.org/class/yago/Wikicat2008Films",2150
"http://dbpedia.org/class/yago/PrisonerOfWar110476331",2150
"http://dbpedia.org/class/yago/WikicatInsectsOfBelgium",2150
"http://dbpedia.org/class/yago/WikicatSingers",2148
"http://dbpedia.org/class/yago/Beach109217230",2146
"http://www.wikidata.org/entity/Q178790",2145
"http://dbpedia.org/ontology/TradeUnion",2145
"http://dbpedia.org/class/yago/WikicatAlumniOfTrinityCollege,Cambridge",2144
"http://dbpedia.org/class/yago/Printmaker110475687",2137
"http://dbpedia.org/class/yago/WikicatJ.LeagueDivision1Players",2137
"http://dbpedia.org/class/yago/Mechanism103738472",2136
"http://dbpedia.org/class/yago/ElectronicEquipment103278248",2134
"http://dbpedia.org/class/yago/SituationComedy107017733",2133
"http://dbpedia.org/class/yago/WikicatAmericanPhotographers",2132
"http://dbpedia.org/class/yago/JazzMusician110220486",2128
"http://dbpedia.org/class/yago/Chronology106503224",2128
"http://dbpedia.org/class/yago/Timeline106504965",2128
"http://dbpedia.org/class/yago/Agent109777353",2126
"http://dbpedia.org/class/yago/Path108616311",2125
"http://dbpedia.org/class/yago/WikicatPopSingers",2124
"http://dbpedia.org/class/yago/VolcanicCrater109472413",2121
"http://linkedgeodata.org/ontology/HistoricChurch",2120
"http://linkedgeodata.org/ontology/TourismInformation",2117
"http://dbpedia.org/ontology/Crater",2117
"http://dbpedia.org/class/yago/Decision100162632",2114
"http://dbpedia.org/class/yago/AirForceOfficer109780828",2113
"http://dbpedia.org/class/yago/WikicatAmericanDocumentaryFilms",2111
"http://dbpedia.org/class/yago/Emblem103282591",2107
"http://dbpedia.org/class/yago/WikicatPeopleFromMontreal",2107
"http://dbpedia.org/class/yago/Wikicat21st-centuryRomanCatholicBishops",2105
"http://dbpedia.org/class/yago/WikicatOlympicMedalistsInRowing",2102
"http://dbpedia.org/class/yago/Geologist110127689",2101
"http://dbpedia.org/class/yago/WikicatArgentineExpatriateFootballers",2100
"http://dbpedia.org/class/yago/Emperor110053004",2099
"http://linkedgeodata.org/ontology/MaritimeBoundary",2098
"http://dbpedia.org/class/yago/WikicatAmericanPlayersOfAmericanFootball",2096
"http://dbpedia.org/class/yago/Passage103895293",2096
"http://dbpedia.org/class/yago/SoundRecording104262678",2096
"http://dbpedia.org/class/yago/Recording104063868",2096
"http://linkedgeodata.org/ontology/General",2093
"http://dbpedia.org/class/yago/WikicatAmericanTelevisionWriters",2090
"http://dbpedia.org/class/yago/Termination100209943",2089
"http://dbpedia.org/class/yago/WikicatEnzymesOfUnknownStructure",2084
"http://dbpedia.org/class/yago/Baronetcy114432623",2080
"http://dbpedia.org/class/yago/PlasticArt103958097",2078
"http://dbpedia.org/class/yago/CountryHouse103118969",2072
"http://dbpedia.org/class/yago/Administrator109770472",2071
"http://dbpedia.org/class/yago/WikicatInsectsOfLatvia",2070
"http://dbpedia.org/class/yago/Crockery103133538",2068
"http://dbpedia.org/class/yago/ConsumerGoods103093574",2066
"http://dbpedia.org/class/yago/WikicatPlantsDescribedIn1753",2065
"http://dbpedia.org/class/yago/WikicatEnglishWriters",2063
"http://dbpedia.org/class/yago/WikicatOperaComposers",2063
"http://linkedgeodata.org/ontology/AntiquesShop",2061
"http://dbpedia.org/class/yago/SolidFigure113863473",2061
"http://dbpedia.org/class/yago/Sculpture104157320",2061
"http://dbpedia.org/class/yago/WikicatEndangeredPlants",2057
"http://dbpedia.org/class/yago/WikicatRockAlbums",2051
"http://dbpedia.org/class/yago/WikicatItalian-languageFilms",2049
"http://dbpedia.org/class/yago/WikicatAustralianLaborPartyPoliticians",2049
"http://linkedgeodata.org/ontology/RailwayThing",2045
"http://dbpedia.org/class/yago/Wikicat2009Films",2045
"http://dbpedia.org/class/yago/WikicatAmericanPhysicians",2045
"http://dbpedia.org/class/yago/Command107168131",2043
"http://dbpedia.org/class/yago/Soundtrack104262969",2043
"http://dbpedia.org/class/yago/Wikicat1998Albums",2043
"http://dbpedia.org/class/yago/Delegate110000787",2040
"http://dbpedia.org/class/yago/WikicatMedicinalPlants",2038
"http://dbpedia.org/class/yago/Pathogen101386007",2034
"http://dbpedia.org/class/yago/Offspring110373998",2033
"http://dbpedia.org/class/yago/WikicatMunicipalitiesInBavaria",2032
"http://dbpedia.org/class/yago/Speech107109196",2031
"http://dbpedia.org/class/yago/Alcohol107884567",2030
"http://dbpedia.org/class/yago/WikicatAmericanWomenNovelists",2029
"http://dbpedia.org/class/yago/WikicatEnglishTelevisionActresses",2028
"http://dbpedia.org/class/yago/Flower111669921",2025
"http://dbpedia.org/class/yago/WikicatAmericanShortStoryWriters",2023
"http://dbpedia.org/class/yago/Trail109460312",2023
"http://dbpedia.org/ontology/Congressman",2022
"http://dbpedia.org/class/yago/PoliticalScientist110450161",2017
"http://www.wikidata.org/entity/Q1067263",2016
"http://dbpedia.org/class/yago/Kin107969695",2013
"http://linkedgeodata.org/ontology/ManMadeLamp",2012
"http://dbpedia.org/class/yago/Restaurant104081281",2010
"http://dbpedia.org/class/yago/Celebration100428000",2010
"http://dbpedia.org/class/yago/WikicatAmericanMaleVoiceActors",2008
"http://linkedgeodata.org/ontology/BedShop",1998
"http://www.wikidata.org/entity/Q11410",1997
"http://dbpedia.org/ontology/Game",1997
"http://dbpedia.org/class/yago/FolkSinger110099093",1991
"http://dbpedia.org/class/yago/Wikicat2007Singles",1987
"http://dbpedia.org/ontology/Model",1987
"http://dbpedia.org/class/yago/WikicatSerieBFootballers",1985
"http://dbpedia.org/class/yago/Archdeacon109804343",1984
"http://dbpedia.org/class/yago/Port108633957",1984
"http://dbpedia.org/class/yago/WikicatJ.LeagueDivision2Players",1984
"http://linkedgeodata.org/ontology/Fishmonger",1982
"http://dbpedia.org/class/yago/Humorist110191943",1981
"http://dbpedia.org/class/yago/WikicatInsectsOfEstonia",1980
"http://dbpedia.org/class/yago/Wikicat2006Films",1977
"http://dbpedia.org/class/yago/Wikicat20th-centuryPhysicists",1976
"http://dbpedia.org/class/yago/Currency113385913",1976
"http://linkedgeodata.org/ontology/ManMadePole",1974
"http://dbpedia.org/class/yago/Wikicat2007Films",1973
"http://dbpedia.org/class/yago/WikicatExpatriateSoccerPlayersInTheUnitedStates",1972
"http://dbpedia.org/class/yago/ElectedOfficial110048836",1971
"http://linkedgeodata.org/ontology/CharityShop",1970
"http://dbpedia.org/class/yago/WikicatSuperBowlChampions",1970
"http://dbpedia.org/class/yago/Denomination108146782",1967
"http://dbpedia.org/class/yago/Academy108279298",1967
"http://dbpedia.org/class/yago/Catcher109901143",1966
"http://www.wikidata.org/entity/Q4610556",1966
"http://dbpedia.org/class/yago/WikicatAfrican-AmericanBasketballPlayers",1958
"http://dbpedia.org/class/yago/Force108208016",1956
"http://dbpedia.org/class/yago/Juvenile109622049",1956
"http://dbpedia.org/class/yago/Institution103574555",1956
"http://dbpedia.org/ontology/MountainRange",1956
"http://dbpedia.org/class/yago/BaseballTeam108079319",1952
"http://dbpedia.org/class/yago/NewspaperEditor110356450",1951
"http://dbpedia.org/class/yago/PenalInstitution103907654",1950
"http://dbpedia.org/class/yago/WikicatDebutSingles",1948
"http://dbpedia.org/ontology/RailwayStation",1947
"http://www.wikidata.org/entity/Q55488",1947
"http://dbpedia.org/class/yago/Killing100219012",1946
"http://linkedgeodata.org/ontology/Cairn",1945
"http://dbpedia.org/class/yago/WikicatSerbianFootballers",1938
"http://dbpedia.org/class/yago/WikicatDiscographiesOfAmericanArtists",1938
"http://dbpedia.org/class/yago/WikicatMajorLeagueSoccerPlayers",1937
"http://dbpedia.org/class/yago/Move100165942",1935
"http://dbpedia.org/class/yago/Heavier-than-airCraft103510583",1934
"http://dbpedia.org/class/yago/Homicide100220023",1933
"http://dbpedia.org/class/yago/Couturier109972157",1932
"http://linkedgeodata.org/ontology/Wetland",1931
"http://linkedgeodata.org/ontology/Platform",1930
"http://dbpedia.org/class/yago/WikicatBaronetcies",1929
"http://dbpedia.org/class/yago/Murder100220522",1926
"http://dbpedia.org/class/yago/WikicatBelgianProLeaguePlayers",1924
"http://linkedgeodata.org/ontology/TunnelCulvert",1924
"http://dbpedia.org/class/yago/Festival100517728",1924
"http://dbpedia.org/class/yago/WikicatNewYorkUniversityAlumni",1924
"http://dbpedia.org/class/yago/Wikicat1997Albums",1923
"http://dbpedia.org/class/yago/LieutenantGovernor110260322",1922
"http://dbpedia.org/class/yago/WikicatPeopleFromBerlin",1922
"http://dbpedia.org/class/yago/Clothing103051540",1920
"http://www.wikidata.org/entity/Q318",1918
"http://dbpedia.org/ontology/Galaxy",1918
"http://dbpedia.org/class/yago/Laureate110249011",1917
"http://dbpedia.org/class/yago/FirstName106337307",1917
"http://dbpedia.org/class/yago/Train104468005",1914
"http://dbpedia.org/class/yago/Child109917593",1913
"http://dbpedia.org/ontology/Crustacean",1905
"http://linkedgeodata.org/ontology/BuildingGarage",1904
"http://dbpedia.org/class/yago/Lieutenant110259348",1904
"http://dbpedia.org/class/yago/WikicatMedalistsAtThe2008SummerOlympics",1902
"http://dbpedia.org/class/yago/ProblemSolving105796750",1901
"http://dbpedia.org/class/yago/WikicatAmericanChiefExecutives",1897
"http://dbpedia.org/class/yago/LawEnforcementAgency108348815",1896
"http://dbpedia.org/class/yago/WikicatEnglish-languageWriters",1896
"http://dbpedia.org/class/yago/Wikicat1996Albums",1895
"http://dbpedia.org/class/yago/Throwster110709745",1894
"http://dbpedia.org/class/yago/Artwork106998748",1893
"http://dbpedia.org/class/yago/Weaponry104566257",1891
"http://dbpedia.org/class/yago/Wikicat2008Singles",1889
"http://dbpedia.org/class/yago/WikicatAlumniOfTheUniversityOfCambridge",1887
"http://dbpedia.org/class/yago/Dispute107181935",1882
"http://dbpedia.org/class/yago/Controversy107183151",1882
"http://dbpedia.org/class/yago/Disagreement107180787",1882
"http://dbpedia.org/class/yago/WikicatShootingGuards",1879
"http://dbpedia.org/class/yago/WikicatPhiladelphiaPhilliesPlayers",1877
"http://dbpedia.org/class/yago/WikicatSwedishPeople",1875
"http://dbpedia.org/class/yago/Medalist110304914",1869
"http://dbpedia.org/class/yago/Cartoon106780678",1867
"http://dbpedia.org/class/yago/Rodent102329401",1867
"http://dbpedia.org/class/yago/Wikicat2010Films",1867
"http://dbpedia.org/class/yago/WikicatAmericanPhilanthropists",1865
"http://dbpedia.org/class/yago/WikicatAmericanNon-fictionWriters",1865
"http://dbpedia.org/class/yago/Environmentalist110060621",1863
"http://dbpedia.org/class/yago/Wikicat1990sDramaFilms",1863
"http://dbpedia.org/class/yago/WikicatEnglishFootballManagers",1863
"http://linkedgeodata.org/ontology/Tattoo",1861
"http://dbpedia.org/class/yago/WikicatAmericanPeopleOfGermanDescent",1856
"http://dbpedia.org/class/yago/WikicatSüperLigPlayers",1855
"http://dbpedia.org/class/yago/WikicatFellowsOfTheAmericanAcademyOfArtsAndSciences",1855
"http://dbpedia.org/class/yago/TimeUnit115154774",1854
"http://linkedgeodata.org/ontology/Brothel",1851
"http://dbpedia.org/class/yago/WikicatAmericanProsecutors",1851
"http://dbpedia.org/class/yago/Salt115010703",1851
"http://dbpedia.org/class/yago/Garden103417345",1848
"http://dbpedia.org/class/yago/Plot108674739",1848
"http://dbpedia.org/class/yago/WikicatPeopleFromVienna",1848
"http://dbpedia.org/class/yago/WikicatUnitedStatesNavyOfficers",1848
"http://dbpedia.org/class/yago/WikicatAmericanMaleActors",1844
"http://dbpedia.org/class/yago/Waterfall109475292",1842
"http://dbpedia.org/class/yago/WikicatPeopleFromTokyo",1840
"http://dbpedia.org/class/yago/Child109918248",1840
"http://dbpedia.org/class/yago/Engraver110058155",1838
"http://dbpedia.org/class/yago/WikicatAmericanGuitarists",1838
"http://dbpedia.org/class/yago/Wikicat2006Singles",1836
"http://dbpedia.org/class/yago/Cathedral102984061",1832
"http://dbpedia.org/class/yago/WikicatAmericanBasketballCoaches",1832
"http://www.wikidata.org/entity/Q577",1828
"http://www.wikidata.org/entity/Q1930187",1828
"http://dbpedia.org/class/yago/WikicatBritishJournalists",1828
"http://dbpedia.org/ontology/Year",1828
"http://dbpedia.org/ontology/Journalist",1828
"http://dbpedia.org/class/yago/WikicatExpatriateFootballersInBelgium",1825
"http://dbpedia.org/class/yago/Representation104076846",1823
"http://dbpedia.org/class/yago/Wikicat2011Films",1822
"http://dbpedia.org/class/yago/WikicatGermanEmigrantsToTheUnitedStates",1822
"http://dbpedia.org/class/yago/WikicatUnitedStatesArmyGenerals",1822
"http://dbpedia.org/class/yago/PublicSchool108410282",1821
"http://dbpedia.org/class/yago/Wikicat2009Singles",1821
"http://dbpedia.org/class/yago/WikicatRiversOfTheSiretSubbasin",1821
"http://dbpedia.org/class/yago/Ridge109409512",1820
"http://dbpedia.org/class/yago/DomesticPartner110024362",1820
"http://dbpedia.org/class/yago/WikicatTownshipsInMinnesota",1813
"http://dbpedia.org/class/yago/Centenarian109904208",1812
"http://dbpedia.org/class/yago/Player110440387",1811
"http://dbpedia.org/class/yago/Wikicat2012Films",1810
"http://dbpedia.org/class/yago/WikicatRiversOfTheOltSubbasin",1805
"http://dbpedia.org/class/yago/WikicatBirdsOfSouthAmerica",1805
"http://dbpedia.org/class/yago/Transgression100745005",1804
"http://dbpedia.org/class/yago/WikicatGreenBayPackersPlayers",1802
"http://dbpedia.org/class/yago/Wikicat2013Albums",1800
"http://dbpedia.org/class/yago/Cultivar113084834",1797
"http://dbpedia.org/class/yago/WikicatPeopleFromBuenosAires",1796
"http://linkedgeodata.org/ontology/Basin",1794
"http://dbpedia.org/class/yago/HockeyCoach110179207",1794
"http://dbpedia.org/class/yago/Monster109491966",1793
"http://dbpedia.org/class/yago/WikicatMedalistsAtThe2012SummerOlympics",1793
"http://linkedgeodata.org/ontology/PrimaryHighway",1790
"http://dbpedia.org/class/yago/Digit113741022",1790
"http://dbpedia.org/class/yago/WikicatAmericanSilentShortFilms",1788
"http://dbpedia.org/class/yago/WikicatExpatriateFootballersInGreece",1783
"http://dbpedia.org/class/yago/WikicatWashingtonRedskinsPlayers",1781
"http://dbpedia.org/ontology/TopicalConcept",1779
"http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Concept",1779
"http://dbpedia.org/class/yago/Wikicat2010Singles",1777
"http://dbpedia.org/class/yago/Cameraman109889539",1776
"http://dbpedia.org/class/yago/WikicatMajorLeagueBaseballCatchers",1774
"http://dbpedia.org/class/yago/Medicine103740161",1772
"http://dbpedia.org/class/yago/WrittenSymbol106817623",1772
"http://dbpedia.org/class/yago/AtmosphericPhenomenon111425580",1767
"http://dbpedia.org/class/yago/Sequence108459252",1764
"http://dbpedia.org/class/yago/WikicatAustralianFilms",1763
"http://dbpedia.org/class/yago/WikicatCincinnatiRedsPlayers",1761
"http://dbpedia.org/class/yago/WikicatMaleRowers",1760
"http://dbpedia.org/class/yago/WikicatSt.LouisCardinalsPlayers",1760
"http://linkedgeodata.org/ontology/BookmakerShop",1759
"http://dbpedia.org/class/yago/Order107168623",1757
"http://dbpedia.org/ontology/BroadcastNetwork",1757
"http://dbpedia.org/class/yago/Entomologist110059904",1755
"http://dbpedia.org/class/yago/Archosaur101695681",1755
"http://dbpedia.org/class/yago/BirdGenus101507175",1754
"http://dbpedia.org/class/yago/ServiceArea108648781",1753
"http://dbpedia.org/class/yago/Ballad107049713",1753
"http://dbpedia.org/class/yago/WikicatAmericanRecordLabels",1753
"http://linkedgeodata.org/ontology/SportsCentre",1749
"http://linkedgeodata.org/ontology/Casino",1747
"http://dbpedia.org/class/yago/Ensemble108188235",1745
"http://dbpedia.org/class/yago/WikicatEnglishMaleStageActors",1745
"http://dbpedia.org/class/yago/WikicatAmericanMaleWriters",1743
"http://dbpedia.org/class/yago/WikicatPittsburghPiratesPlayers",1743
"http://dbpedia.org/class/yago/WikicatAmericanArchitects",1741
"http://linkedgeodata.org/ontology/RetirementHome",1740
"http://dbpedia.org/class/yago/Crime100766234",1740
"http://dbpedia.org/class/yago/Wikicat1995Albums",1739
"http://dbpedia.org/class/yago/WikicatPortugueseFootballers",1738
"http://dbpedia.org/class/yago/Component105868954",1737
"http://dbpedia.org/class/yago/Part105867413",1737
"http://dbpedia.org/class/yago/Wikicat2013Films",1736
"http://dbpedia.org/class/yago/Proposition106750804",1735
"http://dbpedia.org/class/yago/Saxophonist110554243",1735
"http://dbpedia.org/class/yago/WikicatScottishPremierLeaguePlayers",1735
"http://dbpedia.org/class/yago/WikicatAll-AmericanCollegeFootballPlayers",1733
"http://dbpedia.org/class/yago/Keyboardist110229883",1731
"http://dbpedia.org/class/yago/WikicatChicagoCubsPlayers",1730
"http://dbpedia.org/class/yago/WikicatEuropeanAthleticsChampionshipsMedalists",1729
"http://dbpedia.org/class/yago/WikicatCompaniesListedOnTheNewYorkStockExchange",1729
"http://dbpedia.org/class/yago/Situation113927383",1728
"http://dbpedia.org/ontology/BusCompany",1728
"http://dbpedia.org/class/yago/WikicatAssociationFootballFullbacks",1725
"http://dbpedia.org/ontology/SportFacility",1725
"http://dbpedia.org/class/yago/Monk110112129",1722
"http://dbpedia.org/class/yago/WikicatPointGuards",1721
"http://dbpedia.org/class/yago/MythicalBeing109484664",1717
"http://dbpedia.org/class/yago/Rule105846932",1716
"http://dbpedia.org/class/yago/WikicatPeopleFromToronto",1715
"http://dbpedia.org/class/yago/WikicatParamountPicturesFilms",1715
"http://dbpedia.org/class/yago/WikicatBulgarianAProfessionalFootballGroupPlayers",1714
"http://dbpedia.org/class/yago/WikicatCitiesInTexas",1712
"http://dbpedia.org/class/yago/WikicatAmericanPhysicists",1711
"http://dbpedia.org/class/yago/Inquiry105797597",1709
"http://linkedgeodata.org/ontology/Cosmetics",1709
"http://dbpedia.org/class/yago/MythicalMonster109492123",1708
"http://dbpedia.org/ontology/Musical",1708
"http://dbpedia.org/class/yago/Horseman110185793",1706
"http://dbpedia.org/class/yago/WikicatSprinters",1706
"http://dbpedia.org/class/yago/WikicatMaryleboneCricketClubCricketers",1705
"http://dbpedia.org/class/yago/WikicatOlympicGoldMedalistsForTheUnitedStates",1701
"http://dbpedia.org/class/yago/WikicatEnglishActors",1700
"http://dbpedia.org/class/yago/Naturalist110346955",1697
"http://dbpedia.org/class/yago/WikicatAmericanInventors",1696
"http://dbpedia.org/class/yago/WikicatScottishPeople",1692
"http://dbpedia.org/class/yago/WikicatPeopleOfTheStuartPeriod",1686
"http://dbpedia.org/class/yago/Wikicat21st-centuryAmericanWriters",1685
"http://dbpedia.org/ontology/Library",1685
"http://schema.org/Library",1685
"http://www.wikidata.org/entity/Q7075",1685
"http://dbpedia.org/class/yago/Character106818970",1685
"http://dbpedia.org/class/yago/WikicatIndianPoliticians",1684
"http://dbpedia.org/class/yago/Philologist110423225",1683
"http://dbpedia.org/class/yago/Foodstuff107566340",1681
"http://dbpedia.org/class/yago/SecretAgent110569411",1680
"http://dbpedia.org/ontology/GrandPrix",1679
"http://dbpedia.org/ontology/Restaurant",1676
"http://linkedgeodata.org/ontology/ApartmentBuilding",1676
"http://dbpedia.org/class/yago/WikicatCompanionsOfTheOrderOfTheBath",1676
"http://dbpedia.org/class/yago/Operation114008806",1675
"http://dbpedia.org/class/yago/Action114006945",1675
"http://www.wikidata.org/entity/Q11707",1673
"http://schema.org/Restaurant",1673
"http://dbpedia.org/class/yago/WikicatChicagoWhiteSoxPlayers",1672
"http://linkedgeodata.org/ontology/Parking%3Bfuel",1671
"http://dbpedia.org/class/yago/Pass109386842",1671
"http://dbpedia.org/class/yago/Wikicat2005Films",1671
"http://dbpedia.org/class/yago/WikicatSovietFootballers",1671
"http://dbpedia.org/class/yago/WikicatRear-wheel-driveVehicles",1670
"http://dbpedia.org/class/yago/Alliance108293982",1668
"http://dbpedia.org/class/yago/ConceptAlbum106592078",1667
"http://dbpedia.org/class/yago/Video106277803",1665
"http://dbpedia.org/class/yago/ImportantPerson110200781",1665
"http://dbpedia.org/class/yago/Algorithm105847438",1664
"http://dbpedia.org/class/yago/WikicatLanguages",1662
"http://dbpedia.org/class/yago/Wikicat21st-centuryItalianPeople",1661
"http://dbpedia.org/class/yago/Geographer110127555",1660
"http://dbpedia.org/class/yago/Heading106343971",1657
"http://dbpedia.org/class/yago/Line107012534",1657
"http://linkedgeodata.org/ontology/State",1656
"http://linkedgeodata.org/ontology/GovernmentOffice",1655
"http://dbpedia.org/class/yago/Environment113934596",1653
"http://dbpedia.org/class/yago/WikicatWarnerBros.Films",1653
"http://dbpedia.org/class/yago/WikicatArcadeGames",1653
"http://dbpedia.org/class/yago/Play107018931",1651
"http://dbpedia.org/class/yago/Musical107019172",1651
"http://dbpedia.org/class/yago/WikicatAustralianPeople",1651
"http://linkedgeodata.org/ontology/ManMadeCross",1650
"http://dbpedia.org/class/yago/NaturalScience106000400",1650
"http://dbpedia.org/class/yago/WikicatExpatriateFootballersInPortugal",1650
"http://dbpedia.org/class/yago/WikicatSmallForwards",1649
"http://dbpedia.org/class/yago/LifeScience106037298",1646
"http://dbpedia.org/class/yago/WikicatHenryDraperCatalogueObjects",1646
"http://dbpedia.org/class/yago/WikicatBostonRedSoxPlayers",1645
"http://dbpedia.org/ontology/Mineral",1642
"http://www.wikidata.org/entity/Q7946",1642
"http://dbpedia.org/ontology/Economist",1642
"http://www.wikidata.org/entity/Q188094",1642
"http://dbpedia.org/class/yago/Wikicat1994Albums",1641
"http://dbpedia.org/class/yago/Herb112205694",1639
"http://dbpedia.org/class/yago/WikicatPopulatedPlacesInCentralProvince,SriLanka",1639
"http://www.wikidata.org/entity/Q2743",1635
"http://dbpedia.org/class/yago/Martyr110296618",1634
"http://dbpedia.org/class/yago/WikicatAmericanTelevisionFilms",1632
"http://dbpedia.org/class/yago/Wikicat2010sDramaFilms",1628
"http://dbpedia.org/class/yago/WikicatStageActors",1627
"http://dbpedia.org/class/yago/Look100877127",1626
"http://dbpedia.org/class/yago/SensoryActivity100876737",1626
"http://dbpedia.org/class/yago/Observation100879759",1626
"http://dbpedia.org/class/yago/Sensing100876874",1626
"http://dbpedia.org/class/yago/Wikicat2005Singles",1625
"http://dbpedia.org/class/yago/WikicatGermanComposers",1625
"http://dbpedia.org/class/yago/Commissioner109943811",1624
"http://dbpedia.org/class/yago/Title106345993",1623
"http://dbpedia.org/class/yago/WikicatAmericanStageActors",1622
"http://dbpedia.org/class/yago/Workplace104602044",1620
"http://dbpedia.org/ontology/Hotel",1619
"http://dbpedia.org/class/yago/WikicatAmericanMathematicians",1619
"http://www.wikidata.org/entity/Q4989906",1615
"http://dbpedia.org/ontology/Monument",1615
"http://dbpedia.org/class/yago/Theorem106752293",1614
"http://dbpedia.org/class/yago/WikicatEnglishComposers",1614
"http://dbpedia.org/ontology/AmusementParkAttraction",1612
"http://schema.org/Hotel",1609
"http://www.wikidata.org/entity/Q27686",1609
"http://dbpedia.org/class/yago/Psychiatrist110488016",1608
"http://www.wikidata.org/entity/Q35666",1608
"http://dbpedia.org/ontology/Glacier",1608
"http://dbpedia.org/class/yago/Wikicat19th-centuryPhysicians",1605
"http://dbpedia.org/class/yago/WikicatHousesOnTheNationalRegisterOfHistoricPlacesInMassachusetts",1604
"http://dbpedia.org/class/yago/WikicatMetro-Goldwyn-MayerFilms",1603
"http://dbpedia.org/class/yago/WikicatPlayStation2Games",1603
"http://dbpedia.org/class/yago/WikicatAmericanTelevisionDirectors",1603
"http://dbpedia.org/class/yago/Observer110369528",1602
"http://dbpedia.org/class/yago/WikicatHousesOnTheNationalRegisterOfHistoricPlacesInNewYork",1599
"http://dbpedia.org/class/yago/WikicatDOSGames",1599
"http://dbpedia.org/class/yago/WikicatClevelandIndiansPlayers",1599
"http://dbpedia.org/class/yago/WikicatBayerObjects",1597
"http://www.wikidata.org/entity/Q1555508",1596
"http://dbpedia.org/ontology/RadioProgram",1596
"http://dbpedia.org/class/yago/Wikicat20th-centuryFrenchWriters",1595
"http://dbpedia.org/ontology/Holiday",1595
"http://dbpedia.org/class/yago/WikicatBuffaloBisons(minorLeague)Players",1593
"http://dbpedia.org/class/yago/Adviser109774266",1591
